ID_REDE,CD_OPERADORA,NO_RAZAO,GR_MODALIDADE,DE_PORTE,ID_PLANO,CD_PLANO,TP_VIGENCIA_PLANO,CONTRATACAO,DE_TIPO_CONTRATACAO,DE_TIPO_MODALIDADE_FINM,SEGMENTACAO_ASSISTENCIAL,DE_TIPO_ABRANGENCIA_GEOGRAFICA,LG_FATOR_MODERADOR,DE_SITUACAO_PRINCIPAL,CD_SITUACAO_PLANO,ID_ESTABELECIMENTO_SAUDE,CD_CNPJ_ESTB_SAUDE,CD_CNES,NM_ESTABELECIMENTO_SAUDE,DE_CLAS_ESTB_SAUDE,LG_URGENCIA_EMERGENCIA,DE_TIPO_PRESTADOR,DE_TIPO_CONTRATO,DE_DISPONIBILIDADE,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,DT_VINCULO_INICIO,DT_VINCULO_FIM,NM_REGIAO,DT_ATUALIZACAO
16702128 158932517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702128,477039161,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,158932517,07936329000108,5654319,INSTITUTO DO CORACAO DO ESTADO DA PARAIBA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-21,2023-07-04,NORDESTE,2024-07-24
16428059 220377893,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428059,CLUBE-031,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,220377893,04165758000130,3110850,CENTRO MEDICO HOSPITALAR LEONARDO F SILVA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,2023-06-01,NORDESTE,2024-07-24
1506739 220377893,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506739,PFE,A,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,220377893,04165758000130,3110850,CENTRO MEDICO HOSPITALAR LEONARDO F SILVA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,2023-06-01,NORDESTE,2024-07-24
16377027 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377027,469911134,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
16443877 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16443877,471387147,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
16427945 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16427945,00207-052,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-25,2018-06-20,NORDESTE,2024-07-24
16760886 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760886,478232171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
14869602 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
1506739 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506739,PFE,A,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-11-07,2018-06-20,NORDESTE,2024-07-24
16760886 8305487,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760886,478232171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305487,08680639000339,3056724,HOSPITAL UNIMED JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16760886 8305520,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760886,478232171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305520,09129222000183,2400065,HOSPITAL SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16702138 8305466,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702138,477040164,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305466,08290967000167,2357410,HOSPITAL SANTA LUCIA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2016-10-21,,NORDESTE,2024-07-24
13670532 87076018,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670532,458325086,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076018,08606857000161,2755807,OCULISTAS A DA PARAIBA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-25,,NORDESTE,2024-07-24
16428107 8305517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428107,409116997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305517,09121674000119,2399563,INSTITUTO DE PNEUMOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-25,2018-06-20,NORDESTE,2024-07-24
1332092 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
1332058 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
16428104 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428104,409115999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
1332090 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
16428083 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428083,409108996,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
1331997 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331997,425285993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
13670528 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670528,458323080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
13670532 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670532,458325086,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
15441834 228632556,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441834,460709091,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,228632556,16660436000147,7966822,PROVISAO HOSPITAL OFTALMOLOGICO DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-10-26,,NORDESTE,2024-07-24
15441711 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441711,460668090,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
15441750 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441750,460681097,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
16428194 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428194,468188126,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
16386322 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16386322,470163131,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
16760875 8305510,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760875,478231173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305510,09096207000186,2399377,PRONTO SOCORRO INFANTIL RODRIGUES DE AGUIAR,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,2018-06-20,NORDESTE,2024-07-24
16760855 8316942,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760855,478230175,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316942,41226432000100,3039269,CLIM HOSPITAL E MATERNIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,,NORDESTE,2024-07-24
16428080 220259470,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428080,CLUBE-048,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,220259470,08680639000410,7520972,HOSPITAL PEDIATRICO UNIMED,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-31,,NORDESTE,2024-07-24
14869751 8304921,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869751,458662080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304921,01804312000110,3237540,CLINICA MEDICA CIRURGICA E EMPRESARIAL LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
18089173 8304662,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089173,481942180,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304662,00340386000180,2356805,CENTRO DE TRATAMENTO DA VISAO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
18089163 223326326,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089163,481941181,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,223326326,04408641000130,2357399,CENTRO MEDICO VANDERLAN CARVALHO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
15441711 8306769,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441711,460668090,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306769,41219007000186,3093042,CLINICA SAO FRANCISCO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2009-12-01,2018-06-13,NORDESTE,2024-07-24
14869602 8306769,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306769,41219007000186,3093042,CLINICA SAO FRANCISCO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,1999-11-22,2018-06-13,NORDESTE,2024-07-24
16760810 8305510,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760810,478229171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305510,09096207000186,2399377,PRONTO SOCORRO INFANTIL RODRIGUES DE AGUIAR,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-05-30,2018-06-20,NORDESTE,2024-07-24
18089173 8305512,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089173,481942180,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305512,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
18089173 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089173,481942180,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
18405318 251332015,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18405318,489723214,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,251332015,08973539000139,3398315,PROCARDIO INSTITUTO DE CARDIOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2021-09-06,,NORDESTE,2024-07-24
18405328 220377893,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18405328,489724212,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,220377893,04165758000130,3110850,CENTRO MEDICO HOSPITALAR LEONARDO F SILVA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2021-09-06,2023-06-01,NORDESTE,2024-07-24
18405328 8305487,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18405328,489724212,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305487,08680639000339,3056724,HOSPITAL UNIMED JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2021-09-06,,NORDESTE,2024-07-24
18636553 221658098,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636553,495661233,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,221658098,12646171000171,6919669,CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2023-05-31,,NORDESTE,2024-07-24
16428140 158932517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428140,459313088,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,158932517,07936329000108,5654319,INSTITUTO DO CORACAO DO ESTADO DA PARAIBA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2016-10-06,2023-07-04,NORDESTE,2024-07-24
18089163 8305487,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089163,481941181,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305487,08680639000339,3056724,HOSPITAL UNIMED JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
18682062 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18682062,497179235,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2023-10-20,,NORDESTE,2024-07-24
1332060 8305516,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332060,400707997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305516,09114695000107,2399989,CLINICA ORTO TRAUM JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
16428104 197705287,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428104,409115999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,197705287,09248717000202,,SANTA CASA DE MIS DA PARAIBA,Assistencia Hospitalar,0,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,1999-05-17,2017-05-10,NORDESTE,2024-07-24
1332054 8305505,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305505,08973539000139,3398315,PROCARDIO INSTITUTO DE CARDIOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
16428101 223326326,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428101,409114991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,223326326,04408641000130,2357399,CENTRO MEDICO VANDERLAN CARVALHO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-06-13,,NORDESTE,2024-07-24
16428107 223326326,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428107,409116997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,223326326,04408641000130,2357399,CENTRO MEDICO VANDERLAN CARVALHO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-06-13,,NORDESTE,2024-07-24
16702128 221658098,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702128,477039161,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,221658098,12646171000171,6919669,CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-12-01,,NORDESTE,2024-07-24
13670526 223326326,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670526,458322081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,223326326,04408641000130,2357399,CENTRO MEDICO VANDERLAN CARVALHO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2017-06-13,,NORDESTE,2024-07-24
